feedback_id,viewing_id,applicant_id,property_id,timestamp,rating,sentiment,objections,comments
F-530,V-604,A-1164,P-2300,2026-06-08 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-531,V-605,A-1164,P-2122,2026-08-03 10:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-532,V-606,A-1164,P-1305,2026-07-27 17:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-533,V-608,A-1164,P-2073,2026-05-30 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-534,V-609,A-1165,P-2973,2026-07-26 17:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-535,V-610,A-1165,P-2889,2026-06-08 14:00:00,2,-0.5,SIZE,Applicant had reservations and asked for better matching alternatives.
F-536,V-611,A-1165,P-1667,2026-05-09 16:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-537,V-612,A-1166,P-2104,2026-05-15 15:00:00,1,-1.0,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-538,V-613,A-1166,P-1740,2026-07-19 13:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-539,V-614,A-1166,P-1455,2026-07-22 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-540,V-615,A-1166,P-2486,2026-08-05 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-541,V-617,A-1167,P-1139,2026-06-08 11:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-542,V-618,A-1167,P-2560,2026-06-17 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-543,V-619,A-1167,P-2896,2026-06-06 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-544,V-620,A-1169,P-2495,2026-06-05 09:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-545,V-622,A-1169,P-1514,2026-05-08 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-546,V-623,A-1169,P-1780,2026-07-05 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-547,V-624,A-1169,P-2637,2026-06-04 11:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-548,V-625,A-1170,P-2114,2026-07-04 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-549,V-628,A-1171,P-2964,2026-07-06 09:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-550,V-629,A-1171,P-2225,2026-07-31 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-551,V-630,A-1171,P-1031,2026-06-26 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-552,V-631,A-1171,P-1861,2026-06-11 15:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-553,V-632,A-1172,P-1046,2026-08-07 10:00:00,1,-1.0,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-554,V-633,A-1172,P-1717,2026-07-30 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-555,V-634,A-1172,P-2948,2026-07-12 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-556,V-635,A-1173,P-1403,2026-05-16 11:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-557,V-636,A-1173,P-1034,2026-06-21 11:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-558,V-637,A-1173,P-1975,2026-08-08 15:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-559,V-639,A-1175,P-2228,2026-07-31 11:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-560,V-640,A-1175,P-2960,2026-07-31 17:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-561,V-641,A-1175,P-1989,2026-07-25 17:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-562,V-642,A-1175,P-1140,2026-08-04 14:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-563,V-643,A-1175,P-2669,2026-07-06 13:00:00,5,1.0,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-564,V-644,A-1176,P-1929,2026-07-25 11:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-565,V-645,A-1176,P-1485,2026-06-28 14:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-566,V-646,A-1176,P-1710,2026-08-08 14:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-567,V-647,A-1176,P-2633,2026-06-17 11:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-568,V-648,A-1177,P-2051,2026-07-24 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-569,V-649,A-1177,P-2569,2026-07-06 13:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-570,V-652,A-1178,P-2855,2026-07-23 14:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-571,V-654,A-1179,P-2371,2026-08-04 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-572,V-657,A-1180,P-1505,2026-06-12 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-573,V-658,A-1180,P-2698,2026-05-19 10:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-574,V-659,A-1180,P-2635,2026-06-10 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-575,V-660,A-1182,P-1605,2026-07-22 11:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-576,V-661,A-1182,P-2494,2026-07-29 13:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-577,V-663,A-1183,P-1939,2026-05-05 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-578,V-664,A-1183,P-1726,2026-07-27 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-579,V-665,A-1184,P-2727,2026-07-07 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-580,V-666,A-1184,P-DEMO-01,2026-05-06 10:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-581,V-667,A-1184,P-1949,2026-06-22 10:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-582,V-670,A-1185,P-2690,2026-05-30 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-583,V-671,A-1185,P-1672,2026-07-19 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-584,V-672,A-1185,P-1340,2026-06-06 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-585,V-673,A-1185,P-1850,2026-06-04 14:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-586,V-674,A-1186,P-1229,2026-07-27 12:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-587,V-675,A-1186,P-1534,2026-07-03 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-588,V-676,A-1186,P-2827,2026-07-26 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-589,V-678,A-1188,P-1928,2026-07-17 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-590,V-679,A-1188,P-2111,2026-07-27 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-591,V-680,A-1188,P-2502,2026-08-03 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-592,V-681,A-1189,P-2499,2026-05-18 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-593,V-682,A-1189,P-1604,2026-07-31 17:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-594,V-683,A-1189,P-1804,2026-07-07 11:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-595,V-684,A-1189,P-2027,2026-06-28 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-596,V-685,A-1190,P-1141,2026-07-18 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-597,V-686,A-1190,P-2272,2026-06-06 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-598,V-687,A-1190,P-2079,2026-06-24 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-599,V-688,A-1190,P-1768,2026-05-04 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-600,V-689,A-1190,P-1869,2026-06-30 15:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-601,V-690,A-1191,P-1297,2026-07-08 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-602,V-691,A-1191,P-1095,2026-07-10 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-603,V-692,A-1191,P-1843,2026-08-09 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-604,V-694,A-1192,P-2211,2026-05-16 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-605,V-695,A-1192,P-1273,2026-05-10 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-606,V-696,A-1192,P-1987,2026-06-12 09:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-607,V-697,A-1193,P-2056,2026-07-24 12:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-608,V-698,A-1193,P-1666,2026-05-21 16:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-609,V-699,A-1193,P-2365,2026-05-28 12:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-610,V-700,A-1194,P-2375,2026-06-08 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-611,V-701,A-1194,P-2127,2026-07-25 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-612,V-702,A-1195,P-2212,2026-06-28 15:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-613,V-703,A-1195,P-1472,2026-07-28 15:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-614,V-704,A-1195,P-1684,2026-05-23 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-615,V-705,A-1196,P-2237,2026-06-12 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-616,V-706,A-1196,P-1684,2026-06-29 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-617,V-707,A-1196,P-1618,2026-07-16 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-618,V-708,A-1196,P-1637,2026-06-25 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-619,V-710,A-1197,P-1628,2026-07-04 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-620,V-711,A-1197,P-2928,2026-07-30 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-621,V-712,A-1197,P-2535,2026-06-06 17:00:00,2,-0.5,SIZE,Applicant had reservations and asked for better matching alternatives.
F-622,V-713,A-1197,P-1798,2026-05-12 17:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-623,V-715,A-1198,P-1159,2026-08-11 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-624,V-716,A-1198,P-2171,2026-07-10 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-625,V-717,A-1199,P-1441,2026-07-15 14:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-626,V-718,A-1199,P-1436,2026-06-13 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-627,V-719,A-1199,P-2819,2026-07-20 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
